"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"Ordinal_692","10009a10","Function","5","Toshi::TGUIDeserialisable::GetOptionalProperty","","Ordinal_692"
"GetOptionalProperty","10009a10","Function","5","Toshi::TGUIDeserialisable::GetOptionalProperty","PPropertyValue *","PPropertyValue * GetOptionalProperty(TGUIDeserialisable * this\, PProperties * param_1\, TPCString * param_2\, TPCString * param_3\, TClass * param_4)"
"?GetOptionalProperty@TGUIDeserialisable@Toshi@@IAEPBVPPropertyValue@@PBVPProperties@@ABVTPCString@2@1PBVTClass@2@@Z","10009a10","Function","5","Toshi::TGUIDeserialisable::GetOptionalProperty","","?GetOptionalProperty@TGUIDeserialisable@Toshi@@IAEPBVPPropertyValue@@PBVPProperties@@ABVTPCString@2@1PBVTClass@2@@Z"
"Ordinal_691","10009a90","Function","4","Toshi::TGUIDeserialisable::GetOptionalProperty","","Ordinal_691"
"GetOptionalProperty","10009a90","Function","4","Toshi::TGUIDeserialisable::GetOptionalProperty","PPropertyValue *","PPropertyValue * GetOptionalProperty(TGUIDeserialisable * this\, PProperties * param_1\, PPropertyName * param_2\, TClass * param_3)"
"?GetOptionalProperty@TGUIDeserialisable@Toshi@@IAEPBVPPropertyValue@@PBVPProperties@@ABVPPropertyName@@PBVTClass@2@@Z","10009a90","Function","4","Toshi::TGUIDeserialisable::GetOptionalProperty","","?GetOptionalProperty@TGUIDeserialisable@Toshi@@IAEPBVPPropertyValue@@PBVPProperties@@ABVPPropertyName@@PBVTClass@2@@Z"
"Ordinal_721","10009bd0","Function","2","Toshi::TGUIDeserialisable::GetPropertyInfo","","Ordinal_721"
"GetPropertyInfo","10009bd0","Function","2","Toshi::TGUIDeserialisable::GetPropertyInfo","TGUIPropertySpec *","TGUIPropertySpec * GetPropertyInfo(TGUIDeserialisable * this\, int param_1)"
"?GetPropertyInfo@TGUIDeserialisable@Toshi@@UBEPBVTGUIPropertySpec@2@H@Z","10009bd0","Function","2","Toshi::TGUIDeserialisable::GetPropertyInfo","","?GetPropertyInfo@TGUIDeserialisable@Toshi@@UBEPBVTGUIPropertySpec@2@H@Z"
"Ordinal_717","10009bf0","Function","1","Toshi::TGUIDeserialisable::GetPropertyCount","","Ordinal_717"
"GetPropertyCount","10009bf0","Function","1","Toshi::TGUIDeserialisable::GetPropertyCount","int","int GetPropertyCount(TGUIDeserialisable * this)"
"?GetPropertyCount@TGUIDeserialisable@Toshi@@UBEHXZ","10009bf0","Function","1","Toshi::TGUIDeserialisable::GetPropertyCount","","?GetPropertyCount@TGUIDeserialisable@Toshi@@UBEHXZ"
"Ordinal_1185","10009c00","Function","3","Toshi::TGUIDeserialisable::ValidateProperty","","Ordinal_1185"
"ValidateProperty","10009c00","Function","3","Toshi::TGUIDeserialisable::ValidateProperty","bool","bool ValidateProperty(TGUIDeserialisable * this\, PPropertyName * param_1\, PPropertyValue * param_2)"
"?ValidateProperty@TGUIDeserialisable@Toshi@@QBE_NABVPPropertyName@@ABVPPropertyValue@@@Z","10009c00","Function","3","Toshi::TGUIDeserialisable::ValidateProperty","","?ValidateProperty@TGUIDeserialisable@Toshi@@QBE_NABVPPropertyName@@ABVPPropertyValue@@@Z"
"Ordinal_714","10009c20","Function","3","Toshi::TGUIDeserialisable::GetProperty","","Ordinal_714"
"GetProperty","10009c20","Function","3","Toshi::TGUIDeserialisable::GetProperty","PPropertyValue","PPropertyValue GetProperty(TGUIDeserialisable * this\, PPropertyName * param_1\, bool * param_2)"
"?GetProperty@TGUIDeserialisable@Toshi@@QBE?AVPPropertyValue@@ABVPPropertyName@@AA_N@Z","10009c20","Function","3","Toshi::TGUIDeserialisable::GetProperty","","?GetProperty@TGUIDeserialisable@Toshi@@QBE?AVPPropertyValue@@ABVPPropertyName@@AA_N@Z"
"Ordinal_1102","10009c40","Function","3","Toshi::TGUIDeserialisable::SetProperty","","Ordinal_1102"
"SetProperty","10009c40","Function","3","Toshi::TGUIDeserialisable::SetProperty","bool","bool SetProperty(TGUIDeserialisable * this\, PPropertyName * param_1\, PPropertyValue * param_2)"
"?SetProperty@TGUIDeserialisable@Toshi@@QAE_NABVPPropertyName@@ABVPPropertyValue@@@Z","10009c40","Function","3","Toshi::TGUIDeserialisable::SetProperty","","?SetProperty@TGUIDeserialisable@Toshi@@QAE_NABVPPropertyName@@ABVPPropertyValue@@@Z"
"Ordinal_113","10009c60","Function","1","Toshi::TGUIDeserialisable::~TGUIDeserialisable","","Ordinal_113"
"~TGUIDeserialisable","10009c60","Function","1","Toshi::TGUIDeserialisable::~TGUIDeserialisable","void","void ~TGUIDeserialisable(TGUIDeserialisable * this)"
"??1TGUIDeserialisable@Toshi@@UAE@XZ","10009c60","Function","1","Toshi::TGUIDeserialisable::~TGUIDeserialisable","","??1TGUIDeserialisable@Toshi@@UAE@XZ"
"Ordinal_23","10009c70","Function","1","Toshi::TGUIDeserialisable::TGUIDeserialisable","","Ordinal_23"
"TGUIDeserialisable","10009c70","Function","1","Toshi::TGUIDeserialisable::TGUIDeserialisable","undefined","undefined TGUIDeserialisable(TGUIDeserialisable * this)"
"??0TGUIDeserialisable@Toshi@@QAE@XZ","10009c70","Function","1","Toshi::TGUIDeserialisable::TGUIDeserialisable","","??0TGUIDeserialisable@Toshi@@QAE@XZ"
"Ordinal_401","10009c90","Function","0","Toshi::TGUIDeserialisable::DeinitialiseStatic","","Ordinal_401"
"DeinitialiseStatic","10009c90","Function","0","Toshi::TGUIDeserialisable::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIDeserialisable@Toshi@@CGXXZ","10009c90","Function","0","Toshi::TGUIDeserialisable::DeinitialiseStatic","","?DeinitialiseStatic@TGUIDeserialisable@Toshi@@CGXXZ"
"Ordinal_828","10009ca0","Function","0","Toshi::TGUIDeserialisable::InitialiseStatic","","Ordinal_828"
"InitialiseStatic","10009ca0","Function","0","Toshi::TGUIDeserialisable::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIDeserialisable@Toshi@@CGXXZ","10009ca0","Function","0","Toshi::TGUIDeserialisable::InitialiseStatic","","?InitialiseStatic@TGUIDeserialisable@Toshi@@CGXXZ"
"Ordinal_363","10009cb0","Function","1","Toshi::TGUIDeserialisable::CreateObjectInPlace","","Ordinal_363"
"CreateObjectInPlace","10009cb0","Function","1","Toshi::TGUIDeserialisable::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIDeserialisable@Toshi@@CGPAVTObject@2@PAX@Z","10009cb0","Function","1","Toshi::TGUIDeserialisable::CreateObjectInPlace","","?CreateObjectInPlace@TGUIDeserialisable@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_328","10009cc0","Function","0","Toshi::TGUIDeserialisable::CreateObject","","Ordinal_328"
"CreateObject","10009cc0","Function","0","Toshi::TGUIDeserialisable::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIDeserialisable@Toshi@@CGPAVTObject@2@XZ","10009cc0","Function","0","Toshi::TGUIDeserialisable::CreateObject","","?CreateObject@TGUIDeserialisable@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_547","10009cd0","Function","1","Toshi::TGUIDeserialisable::GetClass","","Ordinal_547"
"GetClass","10009cd0","Function","1","Toshi::TGUIDeserialisable::GetClass","TClass *","TClass * GetClass(TGUIDeserialisable * this)"
"?GetClass@TGUIDeserialisable@Toshi@@UBEAAVTClass@2@XZ","10009cd0","Function","1","Toshi::TGUIDeserialisable::GetClass","","?GetClass@TGUIDeserialisable@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_1080","10009d40","Function","2","Toshi::TGUITextureSection::SetMirrorY","","Ordinal_1080"
"SetMirrorY","10009d40","Function","2","Toshi::TGUITextureSection::SetMirrorY","void","void SetMirrorY(TGUITextureSection * this\, bool param_1)"
"?SetMirrorY@TGUITextureSection@Toshi@@QAEX_N@Z","10009d40","Function","2","Toshi::TGUITextureSection::SetMirrorY","","?SetMirrorY@TGUITextureSection@Toshi@@QAEX_N@Z"
"Ordinal_1079","10009d60","Function","2","Toshi::TGUITextureSection::SetMirrorX","","Ordinal_1079"
"SetMirrorX","10009d60","Function","2","Toshi::TGUITextureSection::SetMirrorX","void","void SetMirrorX(TGUITextureSection * this\, bool param_1)"
"?SetMirrorX@TGUITextureSection@Toshi@@QAEX_N@Z","10009d60","Function","2","Toshi::TGUITextureSection::SetMirrorX","","?SetMirrorX@TGUITextureSection@Toshi@@QAEX_N@Z"
"Ordinal_1133","10009d80","Function","2","Toshi::TGUITextureSection::SetWrap","","Ordinal_1133"
"SetWrap","10009d80","Function","2","Toshi::TGUITextureSection::SetWrap","void","void SetWrap(TGUITextureSection * this\, bool param_1)"
"?SetWrap@TGUITextureSection@Toshi@@QAEX_N@Z","10009d80","Function","2","Toshi::TGUITextureSection::SetWrap","","?SetWrap@TGUITextureSection@Toshi@@QAEX_N@Z"
"Ordinal_1106","10009da0","Function","2","Toshi::TGUITextureSection::SetRotation","","Ordinal_1106"
"SetRotation","10009da0","Function","2","Toshi::TGUITextureSection::SetRotation","void","void SetRotation(TGUITextureSection * this\, ushort param_1)"
"?SetRotation@TGUITextureSection@Toshi@@QAEXG@Z","10009da0","Function","2","Toshi::TGUITextureSection::SetRotation","","?SetRotation@TGUITextureSection@Toshi@@QAEXG@Z"
"Ordinal_1050","10009dc0","Function","2","Toshi::TGUITextureSection::SetHeight","","Ordinal_1050"
"SetHeight","10009dc0","Function","2","Toshi::TGUITextureSection::SetHeight","void","void SetHeight(TGUITextureSection * this\, ushort param_1)"
"?SetHeight@TGUITextureSection@Toshi@@QAEXG@Z","10009dc0","Function","2","Toshi::TGUITextureSection::SetHeight","","?SetHeight@TGUITextureSection@Toshi@@QAEXG@Z"
"Ordinal_1131","10009dd0","Function","2","Toshi::TGUITextureSection::SetWidth","","Ordinal_1131"
"SetWidth","10009dd0","Function","2","Toshi::TGUITextureSection::SetWidth","void","void SetWidth(TGUITextureSection * this\, ushort param_1)"
"?SetWidth@TGUITextureSection@Toshi@@QAEXG@Z","10009dd0","Function","2","Toshi::TGUITextureSection::SetWidth","","?SetWidth@TGUITextureSection@Toshi@@QAEXG@Z"
"Ordinal_1138","10009de0","Function","2","Toshi::TGUITextureSection::SetY","","Ordinal_1138"
"SetY","10009de0","Function","2","Toshi::TGUITextureSection::SetY","void","void SetY(TGUITextureSection * this\, ushort param_1)"
"?SetY@TGUITextureSection@Toshi@@QAEXG@Z","10009de0","Function","2","Toshi::TGUITextureSection::SetY","","?SetY@TGUITextureSection@Toshi@@QAEXG@Z"
"Ordinal_1135","10009df0","Function","2","Toshi::TGUITextureSection::SetX","","Ordinal_1135"
"SetX","10009df0","Function","2","Toshi::TGUITextureSection::SetX","void","void SetX(TGUITextureSection * this\, ushort param_1)"
"?SetX@TGUITextureSection@Toshi@@QAEXG@Z","10009df0","Function","2","Toshi::TGUITextureSection::SetX","","?SetX@TGUITextureSection@Toshi@@QAEXG@Z"
"Ordinal_1084","10009e00","Function","2","Toshi::TGUITextureSection::SetName","","Ordinal_1084"
"SetName","10009e00","Function","2","Toshi::TGUITextureSection::SetName","void","void SetName(TGUITextureSection * this\, TPCString * param_1)"
"?SetName@TGUITextureSection@Toshi@@QAEXABVTPCString@2@@Z","10009e00","Function","2","Toshi::TGUITextureSection::SetName","","?SetName@TGUITextureSection@Toshi@@QAEXABVTPCString@2@@Z"
"Ordinal_1121","10009e40","Function","2","Toshi::TGUITextureSection::SetTexture","","Ordinal_1121"
"SetTexture","10009e40","Function","2","Toshi::TGUITextureSection::SetTexture","void","void SetTexture(TGUITextureSection * this\, short param_1)"
"?SetTexture@TGUITextureSection@Toshi@@QAEXF@Z","10009e40","Function","2","Toshi::TGUITextureSection::SetTexture","","?SetTexture@TGUITextureSection@Toshi@@QAEXF@Z"
"Ordinal_1022","10009e50","Function","6","Toshi::TGUITextureSection::SetBBox","","Ordinal_1022"
"SetBBox","10009e50","Function","6","Toshi::TGUITextureSection::SetBBox","void","void SetBBox(TGUITextureSection * this\, ushort param_1\, ushort param_2\, ushort param_3\, ushort param_4\, int param_5)"
"?SetBBox@TGUITextureSection@Toshi@@UAEXGGGGH@Z","10009e50","Function","6","Toshi::TGUITextureSection::SetBBox","","?SetBBox@TGUITextureSection@Toshi@@UAEXGGGGH@Z"
"Ordinal_532","10009e80","Function","6","Toshi::TGUITextureSection::GetBBox","","Ordinal_532"
"GetBBox","10009e80","Function","6","Toshi::TGUITextureSection::GetBBox","void","void GetBBox(TGUITextureSection * this\, ushort * param_1\, ushort * param_2\, ushort * param_3\, ushort * param_4\, int param_5)"
"?GetBBox@TGUITextureSection@Toshi@@UBEXAAG000H@Z","10009e80","Function","6","Toshi::TGUITextureSection::GetBBox","","?GetBBox@TGUITextureSection@Toshi@@UBEXAAG000H@Z"
"Ordinal_533","10009eb0","Function","6","Toshi::TGUITextureSection::GetBBox","","Ordinal_533"
"GetBBox","10009eb0","Function","6","Toshi::TGUITextureSection::GetBBox","void","void GetBBox(TGUITextureSection * this\, ushort * param_1\, ushort * param_2\, ushort * param_3\, ushort * param_4\, float param_5)"
"?GetBBox@TGUITextureSection@Toshi@@UBEXAAG000M@Z","10009eb0","Function","6","Toshi::TGUITextureSection::GetBBox","","?GetBBox@TGUITextureSection@Toshi@@UBEXAAG000M@Z"
"Ordinal_684","10009ee0","Function","1","Toshi::TGUITextureSection::GetMirrorY","","Ordinal_684"
"GetMirrorY","10009ee0","Function","1","Toshi::TGUITextureSection::GetMirrorY","bool","bool GetMirrorY(TGUITextureSection * this)"
"?GetMirrorY@TGUITextureSection@Toshi@@QBE_NXZ","10009ee0","Function","1","Toshi::TGUITextureSection::GetMirrorY","","?GetMirrorY@TGUITextureSection@Toshi@@QBE_NXZ"
"Ordinal_683","10009f00","Function","1","Toshi::TGUITextureSection::GetMirrorX","","Ordinal_683"
"GetMirrorX","10009f00","Function","1","Toshi::TGUITextureSection::GetMirrorX","bool","bool GetMirrorX(TGUITextureSection * this)"
"?GetMirrorX@TGUITextureSection@Toshi@@QBE_NXZ","10009f00","Function","1","Toshi::TGUITextureSection::GetMirrorX","","?GetMirrorX@TGUITextureSection@Toshi@@QBE_NXZ"
"Ordinal_793","10009f20","Function","1","Toshi::TGUITextureSection::GetWrap","","Ordinal_793"
"GetWrap","10009f20","Function","1","Toshi::TGUITextureSection::GetWrap","bool","bool GetWrap(TGUITextureSection * this)"
"?GetWrap@TGUITextureSection@Toshi@@QBE_NXZ","10009f20","Function","1","Toshi::TGUITextureSection::GetWrap","","?GetWrap@TGUITextureSection@Toshi@@QBE_NXZ"
"Ordinal_743","10009f30","Function","1","Toshi::TGUITextureSection::GetRotation","","Ordinal_743"
"GetRotation","10009f30","Function","1","Toshi::TGUITextureSection::GetRotation","ushort","ushort GetRotation(TGUITextureSection * this)"
"?GetRotation@TGUITextureSection@Toshi@@QBEGXZ","10009f30","Function","1","Toshi::TGUITextureSection::GetRotation","","?GetRotation@TGUITextureSection@Toshi@@QBEGXZ"
"Ordinal_641","10009f40","Function","1","Toshi::TGUITextureSection::GetHeight","","Ordinal_641"
"GetHeight","10009f40","Function","1","Toshi::TGUITextureSection::GetHeight","ushort","ushort GetHeight(TGUITextureSection * this)"
"?GetHeight@TGUITextureSection@Toshi@@QBEGXZ","10009f40","Function","1","Toshi::TGUITextureSection::GetHeight","","?GetHeight@TGUITextureSection@Toshi@@QBEGXZ"
"Ordinal_790","10009f50","Function","1","Toshi::TGUITextureSection::GetWidth","","Ordinal_790"
"GetWidth","10009f50","Function","1","Toshi::TGUITextureSection::GetWidth","ushort","ushort GetWidth(TGUITextureSection * this)"
"?GetWidth@TGUITextureSection@Toshi@@QBEGXZ","10009f50","Function","1","Toshi::TGUITextureSection::GetWidth","","?GetWidth@TGUITextureSection@Toshi@@QBEGXZ"
"Ordinal_798","10009f60","Function","1","Toshi::TGUITextureSection::GetY","","Ordinal_798"
"GetY","10009f60","Function","1","Toshi::TGUITextureSection::GetY","ushort","ushort GetY(TGUITextureSection * this)"
"?GetY@TGUITextureSection@Toshi@@QBEGXZ","10009f60","Function","1","Toshi::TGUITextureSection::GetY","","?GetY@TGUITextureSection@Toshi@@QBEGXZ"
"Ordinal_795","10009f70","Function","1","Toshi::TGUITextureSection::GetX","","Ordinal_795"
"GetX","10009f70","Function","1","Toshi::TGUITextureSection::GetX","ushort","ushort GetX(TGUITextureSection * this)"
"?GetX@TGUITextureSection@Toshi@@QBEGXZ","10009f70","Function","1","Toshi::TGUITextureSection::GetX","","?GetX@TGUITextureSection@Toshi@@QBEGXZ"
"Ordinal_688","10009f80","Function","1","Toshi::TGUITextureSection::GetName","","Ordinal_688"
"GetName","10009f80","Function","1","Toshi::TGUITextureSection::GetName","TPCString *","TPCString * GetName(TGUITextureSection * this)"
"?GetName@TGUITextureSection@Toshi@@QBEABVTPCString@2@XZ","10009f80","Function","1","Toshi::TGUITextureSection::GetName","","?GetName@TGUITextureSection@Toshi@@QBEABVTPCString@2@XZ"
"Ordinal_777","10009f90","Function","1","Toshi::TGUITextureSection::GetTexture","","Ordinal_777"
"GetTexture","10009f90","Function","1","Toshi::TGUITextureSection::GetTexture","short","short GetTexture(TGUITextureSection * this)"
"?GetTexture@TGUITextureSection@Toshi@@QBEFXZ","10009f90","Function","1","Toshi::TGUITextureSection::GetTexture","","?GetTexture@TGUITextureSection@Toshi@@QBEFXZ"
"FUN_10009fa0","10009fa0","Function","3","FUN_10009fa0","int *","int * FUN_10009fa0(void * this\, int * param_1\, int * param_2)"
"Ordinal_966","1000a100","Function","5","Toshi::TGUIDisplayContext::PushClip","","Ordinal_966"
"PushClip","1000a100","Function","5","Toshi::TGUIDisplayContext::PushClip","void","void PushClip(TGUIDisplayContext * this\, int param_1\, int param_2\, int param_3\, int param_4)"
"?PushClip@TGUIDisplayContext@Toshi@@UAEXHHHH@Z","1000a100","Function","5","Toshi::TGUIDisplayContext::PushClip","","?PushClip@TGUIDisplayContext@Toshi@@UAEXHHHH@Z"
"Ordinal_968","1000a180","Function","2","Toshi::TGUIDisplayContext::PushRotation","","Ordinal_968"
"PushRotation","1000a180","Function","2","Toshi::TGUIDisplayContext::PushRotation","void","void PushRotation(TGUIDisplayContext * this\, float param_1)"
"?PushRotation@TGUIDisplayContext@Toshi@@UAEXM@Z","1000a180","Function","2","Toshi::TGUIDisplayContext::PushRotation","","?PushRotation@TGUIDisplayContext@Toshi@@UAEXM@Z"
"Ordinal_482","1000a1c0","Function","6","Toshi::TGUIDisplayContext::DrawFormattedText","","Ordinal_482"
"DrawFormattedText","1000a1c0","Function","6","Toshi::TGUIDisplayContext::DrawFormattedText","void","void DrawFormattedText(TGUIDisplayContext * this\, TGUIFormattedText * param_1\, int param_2\, int param_3\, int param_4\, int param_5)"
"?DrawFormattedText@TGUIDisplayContext@Toshi@@UAEXAAVTGUIFormattedText@2@HHHH@Z","1000a1c0","Function","6","Toshi::TGUIDisplayContext::DrawFormattedText","","?DrawFormattedText@TGUIDisplayContext@Toshi@@UAEXAAVTGUIFormattedText@2@HHHH@Z"
"Ordinal_964","1000a350","Function","1","Toshi::TGUIDisplayContext::PopClip","","Ordinal_964"
"PopClip","1000a350","Function","1","Toshi::TGUIDisplayContext::PopClip","void","void PopClip(TGUIDisplayContext * this)"
"?PopClip@TGUIDisplayContext@Toshi@@UAEXXZ","1000a350","Function","1","Toshi::TGUIDisplayContext::PopClip","","?PopClip@TGUIDisplayContext@Toshi@@UAEXXZ"
"Ordinal_115","1000a370","Function","1","Toshi::TGUIDisplayContext::~TGUIDisplayContext","","Ordinal_115"
"~TGUIDisplayContext","1000a370","Function","1","Toshi::TGUIDisplayContext::~TGUIDisplayContext","void","void ~TGUIDisplayContext(TGUIDisplayContext * this)"
"??1TGUIDisplayContext@Toshi@@UAE@XZ","1000a370","Function","1","Toshi::TGUIDisplayContext::~TGUIDisplayContext","","??1TGUIDisplayContext@Toshi@@UAE@XZ"
"Ordinal_25","1000a380","Function","1","Toshi::TGUIDisplayContext::TGUIDisplayContext","","Ordinal_25"
"TGUIDisplayContext","1000a380","Function","1","Toshi::TGUIDisplayContext::TGUIDisplayContext","undefined","undefined TGUIDisplayContext(TGUIDisplayContext * this)"
"??0TGUIDisplayContext@Toshi@@QAE@XZ","1000a380","Function","1","Toshi::TGUIDisplayContext::TGUIDisplayContext","","??0TGUIDisplayContext@Toshi@@QAE@XZ"
"Ordinal_403","1000a3d0","Function","0","Toshi::TGUIDisplayContext::DeinitialiseStatic","","Ordinal_403"
"DeinitialiseStatic","1000a3d0","Function","0","Toshi::TGUIDisplayContext::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIDisplayContext@Toshi@@CGXXZ","1000a3d0","Function","0","Toshi::TGUIDisplayContext::DeinitialiseStatic","","?DeinitialiseStatic@TGUIDisplayContext@Toshi@@CGXXZ"
"Ordinal_830","1000a3e0","Function","0","Toshi::TGUIDisplayContext::InitialiseStatic","","Ordinal_830"
"InitialiseStatic","1000a3e0","Function","0","Toshi::TGUIDisplayContext::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIDisplayContext@Toshi@@CGXXZ","1000a3e0","Function","0","Toshi::TGUIDisplayContext::InitialiseStatic","","?InitialiseStatic@TGUIDisplayContext@Toshi@@CGXXZ"
"Ordinal_365","1000a3f0","Function","1","Toshi::TGUIDisplayContext::CreateObjectInPlace","","Ordinal_365"
"CreateObjectInPlace","1000a3f0","Function","1","Toshi::TGUIDisplayContext::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIDisplayContext@Toshi@@CGPAVTObject@2@PAX@Z","1000a3f0","Function","1","Toshi::TGUIDisplayContext::CreateObjectInPlace","","?CreateObjectInPlace@TGUIDisplayContext@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_330","1000a400","Function","0","Toshi::TGUIDisplayContext::CreateObject","","Ordinal_330"
"CreateObject","1000a400","Function","0","Toshi::TGUIDisplayContext::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIDisplayContext@Toshi@@CGPAVTObject@2@XZ","1000a400","Function","0","Toshi::TGUIDisplayContext::CreateObject","","?CreateObject@TGUIDisplayContext@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_549","1000a410","Function","1","Toshi::TGUIDisplayContext::GetClass","","Ordinal_549"
"GetClass","1000a410","Function","1","Toshi::TGUIDisplayContext::GetClass","TClass *","TClass * GetClass(TGUIDisplayContext * this)"
"?GetClass@TGUIDisplayContext@Toshi@@UBEAAVTClass@2@XZ","1000a410","Function","1","Toshi::TGUIDisplayContext::GetClass","","?GetClass@TGUIDisplayContext@Toshi@@UBEAAVTClass@2@XZ"
"FUN_1000a420","1000a420","Function","2","FUN_1000a420","undefined","undefined FUN_1000a420(void * this\, uint param_1)"
"Ordinal_597","1000a4e0","Function","1","Toshi::TGUIDisplayContext::GetCurrentTime","","Ordinal_597"
"GetCurrentTime","1000a4e0","Function","1","Toshi::TGUIDisplayContext::GetCurrentTime","float","float GetCurrentTime(TGUIDisplayContext * this)"
"?GetCurrentTime@TGUIDisplayContext@Toshi@@QBEMXZ","1000a4e0","Function","1","Toshi::TGUIDisplayContext::GetCurrentTime","","?GetCurrentTime@TGUIDisplayContext@Toshi@@QBEMXZ"
"Ordinal_1125","1000a4f0","Function","2","Toshi::TGUIDisplayContext::SetTimeOffset","","Ordinal_1125"
"SetTimeOffset","1000a4f0","Function","2","Toshi::TGUIDisplayContext::SetTimeOffset","void","void SetTimeOffset(TGUIDisplayContext * this\, float param_1)"
"?SetTimeOffset@TGUIDisplayContext@Toshi@@QAEXM@Z","1000a4f0","Function","2","Toshi::TGUIDisplayContext::SetTimeOffset","","?SetTimeOffset@TGUIDisplayContext@Toshi@@QAEXM@Z"
"Ordinal_1030","1000a510","Function","2","Toshi::TGUIDisplayContext::SetCurrentTime","","Ordinal_1030"
"SetCurrentTime","1000a510","Function","2","Toshi::TGUIDisplayContext::SetCurrentTime","void","void SetCurrentTime(TGUIDisplayContext * this\, float param_1)"
"?SetCurrentTime@TGUIDisplayContext@Toshi@@QAEXM@Z","1000a510","Function","2","Toshi::TGUIDisplayContext::SetCurrentTime","","?SetCurrentTime@TGUIDisplayContext@Toshi@@QAEXM@Z"
"Ordinal_483","1000a520","Function","3","Toshi::TGUIDisplayContext::DrawOutlineRectangle","","Ordinal_483"
"DrawOutlineRectangle","1000a520","Function","3","Toshi::TGUIDisplayContext::DrawOutlineRectangle","void","void DrawOutlineRectangle(TGUIDisplayContext * this\, TGUIRectangle * param_1\, TGUIColour * param_2)"
"?DrawOutlineRectangle@TGUIDisplayContext@Toshi@@QAEXABVTGUIRectangle@2@ABVTGUIColour@2@@Z","1000a520","Function","3","Toshi::TGUIDisplayContext::DrawOutlineRectangle","","?DrawOutlineRectangle@TGUIDisplayContext@Toshi@@QAEXABVTGUIRectangle@2@ABVTGUIColour@2@@Z"
"Ordinal_484","1000a560","Function","6","Toshi::TGUIDisplayContext::DrawOutlineRectangle","","Ordinal_484"
"DrawOutlineRectangle","1000a560","Function","6","Toshi::TGUIDisplayContext::DrawOutlineRectangle","void","void DrawOutlineRectangle(TGUIDisplayContext * this\, int param_1\, int param_2\, int param_3\, int param_4\, TGUIColour * param_5)"
"?DrawOutlineRectangle@TGUIDisplayContext@Toshi@@QAEXHHHHABVTGUIColour@2@@Z","1000a560","Function","6","Toshi::TGUIDisplayContext::DrawOutlineRectangle","","?DrawOutlineRectangle@TGUIDisplayContext@Toshi@@QAEXHHHHABVTGUIColour@2@@Z"
"Ordinal_480","1000a590","Function","3","Toshi::TGUIDisplayContext::DrawFilledRectangle","","Ordinal_480"
"DrawFilledRectangle","1000a590","Function","3","Toshi::TGUIDisplayContext::DrawFilledRectangle","void","void DrawFilledRectangle(TGUIDisplayContext * this\, TGUIRectangle * param_1\, TGUIColour * param_2)"
"?DrawFilledRectangle@TGUIDisplayContext@Toshi@@QAEXABVTGUIRectangle@2@ABVTGUIColour@2@@Z","1000a590","Function","3","Toshi::TGUIDisplayContext::DrawFilledRectangle","","?DrawFilledRectangle@TGUIDisplayContext@Toshi@@QAEXABVTGUIRectangle@2@ABVTGUIColour@2@@Z"
"Ordinal_481","1000a5d0","Function","6","Toshi::TGUIDisplayContext::DrawFilledRectangle","","Ordinal_481"
"DrawFilledRectangle","1000a5d0","Function","6","Toshi::TGUIDisplayContext::DrawFilledRectangle","void","void DrawFilledRectangle(TGUIDisplayContext * this\, int param_1\, int param_2\, int param_3\, int param_4\, TGUIColour * param_5)"
"?DrawFilledRectangle@TGUIDisplayContext@Toshi@@QAEXHHHHABVTGUIColour@2@@Z","1000a5d0","Function","6","Toshi::TGUIDisplayContext::DrawFilledRectangle","","?DrawFilledRectangle@TGUIDisplayContext@Toshi@@QAEXHHHHABVTGUIColour@2@@Z"
"Ordinal_486","1000a600","Function","6","Toshi::TGUIDisplayContext::DrawTextureSection","","Ordinal_486"
"DrawTextureSection","1000a600","Function","6","Toshi::TGUIDisplayContext::DrawTextureSection","void","void DrawTextureSection(TGUIDisplayContext * this\, TGUITextureSection * param_1\, TGUIColour * param_2\, TGUIRectangle * param_3\, TGUIAlignment param_4\, TGUIAlignment param_5)"
