"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"Ordinal_50","100117e0","Function","1","Toshi::TMaterial::TMaterial","","Ordinal_50"
"TMaterial","100117e0","Function","1","Toshi::TMaterial::TMaterial","undefined","undefined TMaterial(TMaterial * this)"
"??0TMaterial@Toshi@@QAE@XZ","100117e0","Function","1","Toshi::TMaterial::TMaterial","","??0TMaterial@Toshi@@QAE@XZ"
"Ordinal_356","10011810","Function","0","Toshi::TMaterial::DeinitialiseStatic","","Ordinal_356"
"DeinitialiseStatic","10011810","Function","0","Toshi::TMaterial::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TMaterial@Toshi@@CGXXZ","10011810","Function","0","Toshi::TMaterial::DeinitialiseStatic","","?DeinitialiseStatic@TMaterial@Toshi@@CGXXZ"
"Ordinal_811","10011820","Function","0","Toshi::TMaterial::InitialiseStatic","","Ordinal_811"
"InitialiseStatic","10011820","Function","0","Toshi::TMaterial::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TMaterial@Toshi@@CGXXZ","10011820","Function","0","Toshi::TMaterial::InitialiseStatic","","?InitialiseStatic@TMaterial@Toshi@@CGXXZ"
"Ordinal_316","10011830","Function","1","Toshi::TMaterial::CreateObjectInPlace","","Ordinal_316"
"CreateObjectInPlace","10011830","Function","1","Toshi::TMaterial::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TMaterial@Toshi@@CGPAVTObject@2@PAX@Z","10011830","Function","1","Toshi::TMaterial::CreateObjectInPlace","","?CreateObjectInPlace@TMaterial@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_290","10011860","Function","0","Toshi::TMaterial::CreateObject","","Ordinal_290"
"CreateObject","10011860","Function","0","Toshi::TMaterial::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TMaterial@Toshi@@CGPAVTObject@2@XZ","10011860","Function","0","Toshi::TMaterial::CreateObject","","?CreateObject@TMaterial@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_505","10011890","Function","1","Toshi::TMaterial::GetClass","","Ordinal_505"
"GetClass","10011890","Function","1","Toshi::TMaterial::GetClass","TClass *","TClass * GetClass(TMaterial * this)"
"?GetClass@TMaterial@Toshi@@UBEAAVTClass@2@XZ","10011890","Function","1","Toshi::TMaterial::GetClass","","?GetClass@TMaterial@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_431","100118a0","Function","1","Toshi::TShader::Flush","","Ordinal_431"
"Flush","100118a0","Function","1","Toshi::TShader::Flush","void","void Flush(TShader * this)"
"?Flush@TShader@Toshi@@UAEXXZ","100118a0","Function","1","Toshi::TShader::Flush","","?Flush@TShader@Toshi@@UAEXXZ"
"Ordinal_141","100118b0","Function","1","Toshi::TShader::~TShader","","Ordinal_141"
"~TShader","100118b0","Function","1","Toshi::TShader::~TShader","void","void ~TShader(TShader * this)"
"??1TShader@Toshi@@UAE@XZ","100118b0","Function","1","Toshi::TShader::~TShader","","??1TShader@Toshi@@UAE@XZ"
"Ordinal_74","100118c0","Function","1","Toshi::TShader::TShader","","Ordinal_74"
"TShader","100118c0","Function","1","Toshi::TShader::TShader","undefined","undefined TShader(TShader * this)"
"??0TShader@Toshi@@QAE@XZ","100118c0","Function","1","Toshi::TShader::TShader","","??0TShader@Toshi@@QAE@XZ"
"Ordinal_365","100118e0","Function","0","Toshi::TShader::DeinitialiseStatic","","Ordinal_365"
"DeinitialiseStatic","100118e0","Function","0","Toshi::TShader::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TShader@Toshi@@CGXXZ","100118e0","Function","0","Toshi::TShader::DeinitialiseStatic","","?DeinitialiseStatic@TShader@Toshi@@CGXXZ"
"Ordinal_820","100118f0","Function","0","Toshi::TShader::InitialiseStatic","","Ordinal_820"
"InitialiseStatic","100118f0","Function","0","Toshi::TShader::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TShader@Toshi@@CGXXZ","100118f0","Function","0","Toshi::TShader::InitialiseStatic","","?InitialiseStatic@TShader@Toshi@@CGXXZ"
"Ordinal_325","10011900","Function","1","Toshi::TShader::CreateObjectInPlace","","Ordinal_325"
"CreateObjectInPlace","10011900","Function","1","Toshi::TShader::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TShader@Toshi@@CGPAVTObject@2@PAX@Z","10011900","Function","1","Toshi::TShader::CreateObjectInPlace","","?CreateObjectInPlace@TShader@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_299","10011930","Function","0","Toshi::TShader::CreateObject","","Ordinal_299"
"CreateObject","10011930","Function","0","Toshi::TShader::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TShader@Toshi@@CGPAVTObject@2@XZ","10011930","Function","0","Toshi::TShader::CreateObject","","?CreateObject@TShader@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_514","10011960","Function","1","Toshi::TShader::GetClass","","Ordinal_514"
"GetClass","10011960","Function","1","Toshi::TShader::GetClass","TClass *","TClass * GetClass(TShader * this)"
"?GetClass@TShader@Toshi@@UBEAAVTClass@2@XZ","10011960","Function","1","Toshi::TShader::GetClass","","?GetClass@TShader@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_406","100119f0","Function","1","Toshi::TTextureFactory::Dump","","Ordinal_406"
"Dump","100119f0","Function","1","Toshi::TTextureFactory::Dump","void","void Dump(TTextureFactory * this)"
"?Dump@TTextureFactory@Toshi@@UAEXXZ","100119f0","Function","1","Toshi::TTextureFactory::Dump","","?Dump@TTextureFactory@Toshi@@UAEXXZ"
"Ordinal_430","10011b90","Function","2","Toshi::TTextureFactory::FindTexture","","Ordinal_430"
"FindTexture","10011b90","Function","2","Toshi::TTextureFactory::FindTexture","TTextureResource *","TTextureResource * FindTexture(TTextureFactory * this\, char * param_1)"
"?FindTexture@TTextureFactory@Toshi@@QAEPAVTTextureResource@2@PBD@Z","10011b90","Function","2","Toshi::TTextureFactory::FindTexture","","?FindTexture@TTextureFactory@Toshi@@QAEPAVTTextureResource@2@PBD@Z"
"Ordinal_388","10011c70","Function","2","Toshi::TTextureFactory::DeregisterTexture","","Ordinal_388"
"DeregisterTexture","10011c70","Function","2","Toshi::TTextureFactory::DeregisterTexture","void","void DeregisterTexture(TTextureFactory * this\, TTextureResource * param_1)"
"?DeregisterTexture@TTextureFactory@Toshi@@QAEXPAVTTextureResource@2@@Z","10011c70","Function","2","Toshi::TTextureFactory::DeregisterTexture","","?DeregisterTexture@TTextureFactory@Toshi@@QAEXPAVTTextureResource@2@@Z"
"Ordinal_796","10011d90","Function","2","Toshi::TTextureFactory::HashName","","Ordinal_796"
"HashName","10011d90","Function","2","Toshi::TTextureFactory::HashName","uint","uint HashName(TTextureFactory * this\, char * param_1)"
"?HashName@TTextureFactory@Toshi@@IAEIPBD@Z","10011d90","Function","2","Toshi::TTextureFactory::HashName","","?HashName@TTextureFactory@Toshi@@IAEIPBD@Z"
"Ordinal_915","10011e10","Function","3","Toshi::TTextureFactory::RegisterTexture","","Ordinal_915"
"RegisterTexture","10011e10","Function","3","Toshi::TTextureFactory::RegisterTexture","NameEntry *","NameEntry * RegisterTexture(TTextureFactory * this\, char * param_1\, TTextureResource * param_2)"
"?RegisterTexture@TTextureFactory@Toshi@@IAEPAVNameEntry@12@PBDPAVTTextureResource@2@@Z","10011e10","Function","3","Toshi::TTextureFactory::RegisterTexture","","?RegisterTexture@TTextureFactory@Toshi@@IAEPAVNameEntry@12@PBDPAVTTextureResource@2@@Z"
"Ordinal_149","10011fa0","Function","1","Toshi::TTextureFactory::~TTextureFactory","","Ordinal_149"
"~TTextureFactory","10011fa0","Function","1","Toshi::TTextureFactory::~TTextureFactory","void","void ~TTextureFactory(TTextureFactory * this)"
"??1TTextureFactory@Toshi@@UAE@XZ","10011fa0","Function","1","Toshi::TTextureFactory::~TTextureFactory","","??1TTextureFactory@Toshi@@UAE@XZ"
"Ordinal_92","100120b0","Function","1","Toshi::TTextureFactory::TTextureFactory","","Ordinal_92"
"TTextureFactory","100120b0","Function","1","Toshi::TTextureFactory::TTextureFactory","undefined","undefined TTextureFactory(TTextureFactory * this)"
"??0TTextureFactory@Toshi@@QAE@XZ","100120b0","Function","1","Toshi::TTextureFactory::TTextureFactory","","??0TTextureFactory@Toshi@@QAE@XZ"
"Ordinal_368","100120f0","Function","0","Toshi::TTextureFactory::DeinitialiseStatic","","Ordinal_368"
"DeinitialiseStatic","100120f0","Function","0","Toshi::TTextureFactory::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TTextureFactory@Toshi@@CGXXZ","100120f0","Function","0","Toshi::TTextureFactory::DeinitialiseStatic","","?DeinitialiseStatic@TTextureFactory@Toshi@@CGXXZ"
"Ordinal_823","10012100","Function","0","Toshi::TTextureFactory::InitialiseStatic","","Ordinal_823"
"InitialiseStatic","10012100","Function","0","Toshi::TTextureFactory::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TTextureFactory@Toshi@@CGXXZ","10012100","Function","0","Toshi::TTextureFactory::InitialiseStatic","","?InitialiseStatic@TTextureFactory@Toshi@@CGXXZ"
"Ordinal_328","10012110","Function","1","Toshi::TTextureFactory::CreateObjectInPlace","","Ordinal_328"
"CreateObjectInPlace","10012110","Function","1","Toshi::TTextureFactory::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TTextureFactory@Toshi@@CGPAVTObject@2@PAX@Z","10012110","Function","1","Toshi::TTextureFactory::CreateObjectInPlace","","?CreateObjectInPlace@TTextureFactory@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_302","10012140","Function","0","Toshi::TTextureFactory::CreateObject","","Ordinal_302"
"CreateObject","10012140","Function","0","Toshi::TTextureFactory::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TTextureFactory@Toshi@@CGPAVTObject@2@XZ","10012140","Function","0","Toshi::TTextureFactory::CreateObject","","?CreateObject@TTextureFactory@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_517","10012170","Function","1","Toshi::TTextureFactory::GetClass","","Ordinal_517"
"GetClass","10012170","Function","1","Toshi::TTextureFactory::GetClass","TClass *","TClass * GetClass(TTextureFactory * this)"
"?GetClass@TTextureFactory@Toshi@@UBEAAVTClass@2@XZ","10012170","Function","1","Toshi::TTextureFactory::GetClass","","?GetClass@TTextureFactory@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_150","100122d0","Function","1","Toshi::TTextureResource::~TTextureResource","","Ordinal_150"
"~TTextureResource","100122d0","Function","1","Toshi::TTextureResource::~TTextureResource","void","void ~TTextureResource(TTextureResource * this)"
"??1TTextureResource@Toshi@@UAE@XZ","100122d0","Function","1","Toshi::TTextureResource::~TTextureResource","","??1TTextureResource@Toshi@@UAE@XZ"
"Ordinal_275","10012410","Function","8","Toshi::TTextureResource::CreateEx","","Ordinal_275"
"CreateEx","10012410","Function","8","Toshi::TTextureResource::CreateEx","bool","bool CreateEx(TTextureResource * this\, void * param_1\, uint param_2\, uint param_3\, uint param_4\, uint param_5\, TTEXTURERESOURCEFORMAT param_6\, uint param_7)"
"?CreateEx@TTextureResource@Toshi@@MAE_NPAXIIIIW4TTEXTURERESOURCEFORMAT@2@I@Z","10012410","Function","8","Toshi::TTextureResource::CreateEx","","?CreateEx@TTextureResource@Toshi@@MAE_NPAXIIIIW4TTEXTURERESOURCEFORMAT@2@I@Z"
"Ordinal_267","10012420","Function","6","Toshi::TTextureResource::Create","","Ordinal_267"
"Create","10012420","Function","6","Toshi::TTextureResource::Create","bool","bool Create(TTextureResource * this\, void * param_1\, uint param_2\, uint param_3\, uint param_4\, uint param_5)"
"?Create@TTextureResource@Toshi@@MAE_NPAXIIII@Z","10012420","Function","6","Toshi::TTextureResource::Create","","?Create@TTextureResource@Toshi@@MAE_NPAXIIII@Z"
"Ordinal_268","10012430","Function","3","Toshi::TTextureResource::Create","","Ordinal_268"
"Create","10012430","Function","3","Toshi::TTextureResource::Create","bool","bool Create(TTextureResource * this\, char * param_1\, uint param_2)"
"?Create@TTextureResource@Toshi@@MAE_NPBDI@Z","10012430","Function","3","Toshi::TTextureResource::Create","","?Create@TTextureResource@Toshi@@MAE_NPBDI@Z"
"Ordinal_1067","10012440","Function","1","Toshi::TTextureResource::Unlock","","Ordinal_1067"
"Unlock","10012440","Function","1","Toshi::TTextureResource::Unlock","void","void Unlock(TTextureResource * this)"
"?Unlock@TTextureResource@Toshi@@UAEXXZ","10012440","Function","1","Toshi::TTextureResource::Unlock","","?Unlock@TTextureResource@Toshi@@UAEXXZ"
"Ordinal_887","10012450","Function","2","Toshi::TTextureResource::Lock","","Ordinal_887"
"Lock","10012450","Function","2","Toshi::TTextureResource::Lock","bool","bool Lock(TTextureResource * this\, LOCKSTATE * param_1)"
"?Lock@TTextureResource@Toshi@@UAE_NAAULOCKSTATE@12@@Z","10012450","Function","2","Toshi::TTextureResource::Lock","","?Lock@TTextureResource@Toshi@@UAE_NAAULOCKSTATE@12@@Z"
"Ordinal_93","10012460","Function","1","Toshi::TTextureResource::TTextureResource","","Ordinal_93"
"TTextureResource","10012460","Function","1","Toshi::TTextureResource::TTextureResource","undefined","undefined TTextureResource(TTextureResource * this)"
"??0TTextureResource@Toshi@@QAE@XZ","10012460","Function","1","Toshi::TTextureResource::TTextureResource","","??0TTextureResource@Toshi@@QAE@XZ"
"Ordinal_369","10012480","Function","0","Toshi::TTextureResource::DeinitialiseStatic","","Ordinal_369"
"DeinitialiseStatic","10012480","Function","0","Toshi::TTextureResource::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TTextureResource@Toshi@@CGXXZ","10012480","Function","0","Toshi::TTextureResource::DeinitialiseStatic","","?DeinitialiseStatic@TTextureResource@Toshi@@CGXXZ"
"Ordinal_824","10012490","Function","0","Toshi::TTextureResource::InitialiseStatic","","Ordinal_824"
"InitialiseStatic","10012490","Function","0","Toshi::TTextureResource::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TTextureResource@Toshi@@CGXXZ","10012490","Function","0","Toshi::TTextureResource::InitialiseStatic","","?InitialiseStatic@TTextureResource@Toshi@@CGXXZ"
"Ordinal_329","100124a0","Function","1","Toshi::TTextureResource::CreateObjectInPlace","","Ordinal_329"
"CreateObjectInPlace","100124a0","Function","1","Toshi::TTextureResource::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TTextureResource@Toshi@@CGPAVTObject@2@PAX@Z","100124a0","Function","1","Toshi::TTextureResource::CreateObjectInPlace","","?CreateObjectInPlace@TTextureResource@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_303","100124d0","Function","0","Toshi::TTextureResource::CreateObject","","Ordinal_303"
"CreateObject","100124d0","Function","0","Toshi::TTextureResource::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TTextureResource@Toshi@@CGPAVTObject@2@XZ","100124d0","Function","0","Toshi::TTextureResource::CreateObject","","?CreateObject@TTextureResource@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_518","10012500","Function","1","Toshi::TTextureResource::GetClass","","Ordinal_518"
"GetClass","10012500","Function","1","Toshi::TTextureResource::GetClass","TClass *","TClass * GetClass(TTextureResource * this)"
"?GetClass@TTextureResource@Toshi@@UBEAAVTClass@2@XZ","10012500","Function","1","Toshi::TTextureResource::GetClass","","?GetClass@TTextureResource@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_96","10012590","Function","1","Toshi::TVertexFactoryResourceInterface::TVertexFactoryResourceInterface","","Ordinal_96"
"TVertexFactoryResourceInterface","10012590","Function","1","Toshi::TVertexFactoryResourceInterface::TVertexFactoryResourceInterface","undefined","undefined TVertexFactoryResourceInterface(TVertexFactoryResourceInterface * this)"
"??0TVertexFactoryResourceInterface@Toshi@@QAE@XZ","10012590","Function","1","Toshi::TVertexFactoryResourceInterface::TVertexFactoryResourceInterface","","??0TVertexFactoryResourceInterface@Toshi@@QAE@XZ"
"Ordinal_152","100125d0","Function","1","Toshi::TVertexFactoryResourceInterface::~TVertexFactoryResourceInterface","","Ordinal_152"
"~TVertexFactoryResourceInterface","100125d0","Function","1","Toshi::TVertexFactoryResourceInterface::~TVertexFactoryResourceInterface","void","void ~TVertexFactoryResourceInterface(TVertexFactoryResourceInterface * this)"
"??1TVertexFactoryResourceInterface@Toshi@@UAE@XZ","100125d0","Function","1","Toshi::TVertexFactoryResourceInterface::~TVertexFactoryResourceInterface","","??1TVertexFactoryResourceInterface@Toshi@@UAE@XZ"
"Ordinal_269","10012620","Function","4","Toshi::TVertexFactoryResourceInterface::Create","","Ordinal_269"
"Create","10012620","Function","4","Toshi::TVertexFactoryResourceInterface::Create","bool","bool Create(TVertexFactoryResourceInterface * this\, TVertexFactoryFormat * param_1\, ushort param_2\, uint param_3)"
"?Create@TVertexFactoryResourceInterface@Toshi@@UAE_NPAVTVertexFactoryFormat@2@GI@Z","10012620","Function","4","Toshi::TVertexFactoryResourceInterface::Create","","?Create@TVertexFactoryResourceInterface@Toshi@@UAE_NPAVTVertexFactoryFormat@2@GI@Z"
"Ordinal_335","100126f0","Function","3","Toshi::TVertexFactoryResourceInterface::CreatePool","","Ordinal_335"
"CreatePool","100126f0","Function","3","Toshi::TVertexFactoryResourceInterface::CreatePool","TVertexPoolResourceInterface *","TVertexPoolResourceInterface * CreatePool(TVertexFactoryResourceInterface * this\, ushort param_1\, uint param_2)"
"?CreatePool@TVertexFactoryResourceInterface@Toshi@@UAEPAVTVertexPoolResourceInterface@2@GI@Z","100126f0","Function","3","Toshi::TVertexFactoryResourceInterface::CreatePool","","?CreatePool@TVertexFactoryResourceInterface@Toshi@@UAEPAVTVertexPoolResourceInterface@2@GI@Z"
"Ordinal_568","10012700","Function","1","Toshi::TVertexFactoryResourceInterface::GetFlags","","Ordinal_568"
"GetFlags","10012700","Function","1","Toshi::TVertexFactoryResourceInterface::GetFlags","uint","uint GetFlags(TVertexFactoryResourceInterface * this)"
"?GetFlags@TVertexFactoryResourceInterface@Toshi@@QAEIXZ","10012700","Function","1","Toshi::TVertexFactoryResourceInterface::GetFlags","","?GetFlags@TVertexFactoryResourceInterface@Toshi@@QAEIXZ"
"Ordinal_633","10012710","Function","1","Toshi::TVertexFactoryResourceInterface::GetMaxStaticVertices","","Ordinal_633"
"GetMaxStaticVertices","10012710","Function","1","Toshi::TVertexFactoryResourceInterface::GetMaxStaticVertices","ushort","ushort GetMaxStaticVertices(TVertexFactoryResourceInterface * this)"
"?GetMaxStaticVertices@TVertexFactoryResourceInterface@Toshi@@QAEGXZ","10012710","Function","1","Toshi::TVertexFactoryResourceInterface::GetMaxStaticVertices","","?GetMaxStaticVertices@TVertexFactoryResourceInterface@Toshi@@QAEGXZ"
"Ordinal_771","10012720","Function","1","Toshi::TVertexFactoryResourceInterface::GetVertexFormat","","Ordinal_771"
"GetVertexFormat","10012720","Function","1","Toshi::TVertexFactoryResourceInterface::GetVertexFormat","TVertexFactoryFormat *","TVertexFactoryFormat * GetVertexFormat(TVertexFactoryResourceInterface * this)"
"?GetVertexFormat@TVertexFactoryResourceInterface@Toshi@@QAEPAVTVertexFactoryFormat@2@XZ","10012720","Function","1","Toshi::TVertexFactoryResourceInterface::GetVertexFormat","","?GetVertexFormat@TVertexFactoryResourceInterface@Toshi@@QAEPAVTVertexFactoryFormat@2@XZ"
"Ordinal_371","10012730","Function","0","Toshi::TVertexFactoryResourceInterface::DeinitialiseStatic","","Ordinal_371"
"DeinitialiseStatic","10012730","Function","0","Toshi::TVertexFactoryResourceInterface::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TVertexFactoryResourceInterface@Toshi@@CGXXZ","10012730","Function","0","Toshi::TVertexFactoryResourceInterface::DeinitialiseStatic","","?DeinitialiseStatic@TVertexFactoryResourceInterface@Toshi@@CGXXZ"
"Ordinal_826","10012740","Function","0","Toshi::TVertexFactoryResourceInterface::InitialiseStatic","","Ordinal_826"
"InitialiseStatic","10012740","Function","0","Toshi::TVertexFactoryResourceInterface::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TVertexFactoryResourceInterface@Toshi@@CGXXZ","10012740","Function","0","Toshi::TVertexFactoryResourceInterface::InitialiseStatic","","?InitialiseStatic@TVertexFactoryResourceInterface@Toshi@@CGXXZ"
"Ordinal_331","10012750","Function","1","Toshi::TVertexFactoryResourceInterface::CreateObjectInPlace","","Ordinal_331"
"CreateObjectInPlace","10012750","Function","1","Toshi::TVertexFactoryResourceInterface::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TVertexFactoryResourceInterface@Toshi@@CGPAVTObject@2@PAX@Z","10012750","Function","1","Toshi::TVertexFactoryResourceInterface::CreateObjectInPlace","","?CreateObjectInPlace@TVertexFactoryResourceInterface@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_305","10012780","Function","0","Toshi::TVertexFactoryResourceInterface::CreateObject","","Ordinal_305"
"CreateObject","10012780","Function","0","Toshi::TVertexFactoryResourceInterface::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TVertexFactoryResourceInterface@Toshi@@CGPAVTObject@2@XZ","10012780","Function","0","Toshi::TVertexFactoryResourceInterface::CreateObject","","?CreateObject@TVertexFactoryResourceInterface@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_520","100127b0","Function","1","Toshi::TVertexFactoryResourceInterface::GetClass","","Ordinal_520"
"GetClass","100127b0","Function","1","Toshi::TVertexFactoryResourceInterface::GetClass","TClass *","TClass * GetClass(TVertexFactoryResourceInterface * this)"
"?GetClass@TVertexFactoryResourceInterface@Toshi@@UBEAAVTClass@2@XZ","100127b0","Function","1","Toshi::TVertexFactoryResourceInterface::GetClass","","?GetClass@TVertexFactoryResourceInterface@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_97","10012840","Function","1","Toshi::TVertexPoolResourceInterface::TVertexPoolResourceInterface","","Ordinal_97"
"TVertexPoolResourceInterface","10012840","Function","1","Toshi::TVertexPoolResourceInterface::TVertexPoolResourceInterface","undefined","undefined TVertexPoolResourceInterface(TVertexPoolResourceInterface * this)"
"??0TVertexPoolResourceInterface@Toshi@@QAE@XZ","10012840","Function","1","Toshi::TVertexPoolResourceInterface::TVertexPoolResourceInterface","","??0TVertexPoolResourceInterface@Toshi@@QAE@XZ"
"Ordinal_901","10012870","Function","1","Toshi::TVertexPoolResourceInterface::OnDestroy","","Ordinal_901"
"OnDestroy","10012870","Function","1","Toshi::TVertexPoolResourceInterface::OnDestroy","void","void OnDestroy(TVertexPoolResourceInterface * this)"
"?OnDestroy@TVertexPoolResourceInterface@Toshi@@MAEXXZ","10012870","Function","1","Toshi::TVertexPoolResourceInterface::OnDestroy","","?OnDestroy@TVertexPoolResourceInterface@Toshi@@MAEXXZ"
"Ordinal_270","10012920","Function","4","Toshi::TVertexPoolResourceInterface::Create","","Ordinal_270"
"Create","10012920","Function","4","Toshi::TVertexPoolResourceInterface::Create","bool","bool Create(TVertexPoolResourceInterface * this\, TVertexFactoryResourceInterface * param_1\, uint param_2\, uint param_3)"
"?Create@TVertexPoolResourceInterface@Toshi@@MAE_NPAVTVertexFactoryResourceInterface@2@II@Z","10012920","Function","4","Toshi::TVertexPoolResourceInterface::Create","","?Create@TVertexPoolResourceInterface@Toshi@@MAE_NPAVTVertexFactoryResourceInterface@2@II@Z"
"Ordinal_569","10012950","Function","1","Toshi::TVertexPoolResourceInterface::GetFlags","","Ordinal_569"
"GetFlags","10012950","Function","1","Toshi::TVertexPoolResourceInterface::GetFlags","uint","uint GetFlags(TVertexPoolResourceInterface * this)"
"?GetFlags@TVertexPoolResourceInterface@Toshi@@QBEIXZ","10012950","Function","1","Toshi::TVertexPoolResourceInterface::GetFlags","","?GetFlags@TVertexPoolResourceInterface@Toshi@@QBEIXZ"
"Ordinal_634","10012960","Function","1","Toshi::TVertexPoolResourceInterface::GetMaxVertices","","Ordinal_634"
"GetMaxVertices","10012960","Function","1","Toshi::TVertexPoolResourceInterface::GetMaxVertices","uint","uint GetMaxVertices(TVertexPoolResourceInterface * this)"
"?GetMaxVertices@TVertexPoolResourceInterface@Toshi@@QBEIXZ","10012960","Function","1","Toshi::TVertexPoolResourceInterface::GetMaxVertices","","?GetMaxVertices@TVertexPoolResourceInterface@Toshi@@QBEIXZ"
"Ordinal_665","10012970","Function","1","Toshi::TVertexPoolResourceInterface::GetNumVertices","","Ordinal_665"
"GetNumVertices","10012970","Function","1","Toshi::TVertexPoolResourceInterface::GetNumVertices","uint","uint GetNumVertices(TVertexPoolResourceInterface * this)"
"?GetNumVertices@TVertexPoolResourceInterface@Toshi@@QBEIXZ","10012970","Function","1","Toshi::TVertexPoolResourceInterface::GetNumVertices","","?GetNumVertices@TVertexPoolResourceInterface@Toshi@@QBEIXZ"
"Ordinal_855","10012980","Function","1","Toshi::TVertexPoolResourceInterface::IsLocked","","Ordinal_855"
"IsLocked","10012980","Function","1","Toshi::TVertexPoolResourceInterface::IsLocked","bool","bool IsLocked(TVertexPoolResourceInterface * this)"
"?IsLocked@TVertexPoolResourceInterface@Toshi@@QBE_NXZ","10012980","Function","1","Toshi::TVertexPoolResourceInterface::IsLocked","","?IsLocked@TVertexPoolResourceInterface@Toshi@@QBE_NXZ"
"Ordinal_555","100129a0","Function","1","Toshi::TVertexPoolResourceInterface::GetFactory","","Ordinal_555"
"GetFactory","100129a0","Function","1","Toshi::TVertexPoolResourceInterface::GetFactory","TVertexFactoryResourceInterface *","TVertexFactoryResourceInterface * GetFactory(TVertexPoolResourceInterface * this)"
"?GetFactory@TVertexPoolResourceInterface@Toshi@@QAEPAVTVertexFactoryResourceInterface@2@XZ","100129a0","Function","1","Toshi::TVertexPoolResourceInterface::GetFactory","","?GetFactory@TVertexPoolResourceInterface@Toshi@@QAEPAVTVertexFactoryResourceInterface@2@XZ"
"Ordinal_153","100129b0","Function","1","Toshi::TVertexPoolResourceInterface::~TVertexPoolResourceInterface","","Ordinal_153"
"~TVertexPoolResourceInterface","100129b0","Function","1","Toshi::TVertexPoolResourceInterface::~TVertexPoolResourceInterface","void","void ~TVertexPoolResourceInterface(TVertexPoolResourceInterface * this)"
"??1TVertexPoolResourceInterface@Toshi@@UAE@XZ","100129b0","Function","1","Toshi::TVertexPoolResourceInterface::~TVertexPoolResourceInterface","","??1TVertexPoolResourceInterface@Toshi@@UAE@XZ"
"Ordinal_372","100129c0","Function","0","Toshi::TVertexPoolResourceInterface::DeinitialiseStatic","","Ordinal_372"
"DeinitialiseStatic","100129c0","Function","0","Toshi::TVertexPoolResourceInterface::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TVertexPoolResourceInterface@Toshi@@CGXXZ","100129c0","Function","0","Toshi::TVertexPoolResourceInterface::DeinitialiseStatic","","?DeinitialiseStatic@TVertexPoolResourceInterface@Toshi@@CGXXZ"
"Ordinal_827","100129d0","Function","0","Toshi::TVertexPoolResourceInterface::InitialiseStatic","","Ordinal_827"
"InitialiseStatic","100129d0","Function","0","Toshi::TVertexPoolResourceInterface::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TVertexPoolResourceInterface@Toshi@@CGXXZ","100129d0","Function","0","Toshi::TVertexPoolResourceInterface::InitialiseStatic","","?InitialiseStatic@TVertexPoolResourceInterface@Toshi@@CGXXZ"
"Ordinal_332","100129e0","Function","1","Toshi::TVertexPoolResourceInterface::CreateObjectInPlace","","Ordinal_332"
