"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"?Copy@TCString@Toshi@@QAEXPBGH@Z","1000a7f0","Function","3","Toshi::TCString::Copy","","?Copy@TCString@Toshi@@QAEXPBGH@Z"
"Ordinal_610","1000a840","Function","3","Toshi::TCString::Compare","","Ordinal_610"
"Compare","1000a840","Function","3","Toshi::TCString::Compare","int","int Compare(TCString * this\, char * param_1\, int param_2)"
"?Compare@TCString@Toshi@@QBEHPBDH@Z","1000a840","Function","3","Toshi::TCString::Compare","","?Compare@TCString@Toshi@@QBEHPBDH@Z"
"Ordinal_615","1000a930","Function","3","Toshi::TCString::CompareNoCase","","Ordinal_615"
"CompareNoCase","1000a930","Function","3","Toshi::TCString::CompareNoCase","int","int CompareNoCase(TCString * this\, char * param_1\, int param_2)"
"?CompareNoCase@TCString@Toshi@@QBEHPBDH@Z","1000a930","Function","3","Toshi::TCString::CompareNoCase","","?CompareNoCase@TCString@Toshi@@QBEHPBDH@Z"
"Ordinal_621","1000aa00","Function","3","Toshi::TCString::Concat","","Ordinal_621"
"Concat","1000aa00","Function","3","Toshi::TCString::Concat","TCString *","TCString * Concat(TCString * this\, TCString * param_1\, int param_2)"
"?Concat@TCString@Toshi@@QAEAAV12@ABV12@H@Z","1000aa00","Function","3","Toshi::TCString::Concat","","?Concat@TCString@Toshi@@QAEAAV12@ABV12@H@Z"
"Ordinal_622","1000aaa0","Function","3","Toshi::TCString::Concat","","Ordinal_622"
"Concat","1000aaa0","Function","3","Toshi::TCString::Concat","TCString *","TCString * Concat(TCString * this\, TWString * param_1\, int param_2)"
"?Concat@TCString@Toshi@@QAEAAV12@ABVTWString@2@H@Z","1000aaa0","Function","3","Toshi::TCString::Concat","","?Concat@TCString@Toshi@@QAEAAV12@ABVTWString@2@H@Z"
"Ordinal_623","1000ab40","Function","3","Toshi::TCString::Concat","","Ordinal_623"
"Concat","1000ab40","Function","3","Toshi::TCString::Concat","TCString *","TCString * Concat(TCString * this\, char * param_1\, int param_2)"
"?Concat@TCString@Toshi@@QAEAAV12@PBDH@Z","1000ab40","Function","3","Toshi::TCString::Concat","","?Concat@TCString@Toshi@@QAEAAV12@PBDH@Z"
"Ordinal_812","1000abe0","Function","3","Toshi::TCString::Find","","Ordinal_812"
"Find","1000abe0","Function","3","Toshi::TCString::Find","int","int Find(TCString * this\, char * param_1\, int param_2)"
"?Find@TCString@Toshi@@QBEHPBDH@Z","1000abe0","Function","3","Toshi::TCString::Find","","?Find@TCString@Toshi@@QBEHPBDH@Z"
"Ordinal_811","1000ac50","Function","3","Toshi::TCString::Find","","Ordinal_811"
"Find","1000ac50","Function","3","Toshi::TCString::Find","int","int Find(TCString * this\, char param_1\, int param_2)"
"?Find@TCString@Toshi@@QBEHDH@Z","1000ac50","Function","3","Toshi::TCString::Find","","?Find@TCString@Toshi@@QBEHDH@Z"
"Ordinal_826","1000acc0","Function","3","Toshi::TCString::FindReverse","","Ordinal_826"
"FindReverse","1000acc0","Function","3","Toshi::TCString::FindReverse","int","int FindReverse(TCString * this\, char param_1\, int param_2)"
"?FindReverse@TCString@Toshi@@QBEHDH@Z","1000acc0","Function","3","Toshi::TCString::FindReverse","","?FindReverse@TCString@Toshi@@QBEHDH@Z"
"Ordinal_1622","1000ad60","Function","2","Toshi::TCString::Truncate","","Ordinal_1622"
"Truncate","1000ad60","Function","2","Toshi::TCString::Truncate","void","void Truncate(TCString * this\, int param_1)"
"?Truncate@TCString@Toshi@@QAEXH@Z","1000ad60","Function","2","Toshi::TCString::Truncate","","?Truncate@TCString@Toshi@@QAEXH@Z"
"Ordinal_1128","1000ade0","Function","1","Toshi::TCString::IsAllLowerCase","","Ordinal_1128"
"IsAllLowerCase","1000ade0","Function","1","Toshi::TCString::IsAllLowerCase","bool","bool IsAllLowerCase(TCString * this)"
"?IsAllLowerCase@TCString@Toshi@@QBE_NXZ","1000ade0","Function","1","Toshi::TCString::IsAllLowerCase","","?IsAllLowerCase@TCString@Toshi@@QBE_NXZ"
"Ordinal_1129","1000ae10","Function","1","Toshi::TCString::IsAllUpperCase","","Ordinal_1129"
"IsAllUpperCase","1000ae10","Function","1","Toshi::TCString::IsAllUpperCase","bool","bool IsAllUpperCase(TCString * this)"
"?IsAllUpperCase@TCString@Toshi@@QBE_NXZ","1000ae10","Function","1","Toshi::TCString::IsAllUpperCase","","?IsAllUpperCase@TCString@Toshi@@QBE_NXZ"
"Ordinal_375","1000ae40","Function","2","Toshi::TCString::operator[]","","Ordinal_375"
"operator[]","1000ae40","Function","2","Toshi::TCString::operator[]","char *","char * operator[](TCString * this\, int param_1)"
"??ATCString@Toshi@@QBEABDH@Z","1000ae40","Function","2","Toshi::TCString::operator[]","","??ATCString@Toshi@@QBEABDH@Z"
"Ordinal_374","1000aea0","Function","2","Toshi::TCString::operator[]","","Ordinal_374"
"operator[]","1000aea0","Function","2","Toshi::TCString::operator[]","char *","char * operator[](TCString * this\, int param_1)"
"??ATCString@Toshi@@QAEAADH@Z","1000aea0","Function","2","Toshi::TCString::operator[]","","??ATCString@Toshi@@QAEAADH@Z"
"Ordinal_414","1000af00","Function","2","Toshi::TCString::operator+","","Ordinal_414"
"operator+","1000af00","Function","2","Toshi::TCString::operator+","TCString","TCString operator+(TCString * this\, char * param_1)"
"??HTCString@Toshi@@QBE?AV01@PBD@Z","1000af00","Function","2","Toshi::TCString::operator+","","??HTCString@Toshi@@QBE?AV01@PBD@Z"
"Ordinal_415","1000af90","Function","2","Toshi::TCString::operator+","","Ordinal_415"
"operator+","1000af90","Function","2","Toshi::TCString::operator+","TCString","TCString operator+(TCString * this\, ushort * param_1)"
"??HTCString@Toshi@@QBE?AV01@PBG@Z","1000af90","Function","2","Toshi::TCString::operator+","","??HTCString@Toshi@@QBE?AV01@PBG@Z"
"Ordinal_1150","1000b020","Function","2","Toshi::TCString::IsIndexValid","","Ordinal_1150"
"IsIndexValid","1000b020","Function","2","Toshi::TCString::IsIndexValid","bool","bool IsIndexValid(TCString * this\, int param_1)"
"?IsIndexValid@TCString@Toshi@@QBE_NH@Z","1000b020","Function","2","Toshi::TCString::IsIndexValid","","?IsIndexValid@TCString@Toshi@@QBE_NH@Z"
"Ordinal_1339","1000b050","Function","1","Toshi::TCString::Print","","Ordinal_1339"
"Print","1000b050","Function","1","Toshi::TCString::Print","TCString *","TCString * Print(TCString * this)"
"?Print@TCString@Toshi@@QBEABV12@XZ","1000b050","Function","1","Toshi::TCString::Print","","?Print@TCString@Toshi@@QBEABV12@XZ"
"Ordinal_837","1000b0d0","Function","3","Toshi::TCString::ForceSetData","","Ordinal_837"
"ForceSetData","1000b0d0","Function","3","Toshi::TCString::ForceSetData","void","void ForceSetData(TCString * this\, char * param_1\, int param_2)"
"?ForceSetData@TCString@Toshi@@QAEXPADH@Z","1000b0d0","Function","3","Toshi::TCString::ForceSetData","","?ForceSetData@TCString@Toshi@@QAEXPADH@Z"
"Ordinal_1627","1000b1c0","Function","1","Toshi::TCString::UndoForceSetData","","Ordinal_1627"
"UndoForceSetData","1000b1c0","Function","1","Toshi::TCString::UndoForceSetData","void","void UndoForceSetData(TCString * this)"
"?UndoForceSetData@TCString@Toshi@@QAEXXZ","1000b1c0","Function","1","Toshi::TCString::UndoForceSetData","","?UndoForceSetData@TCString@Toshi@@QAEXXZ"
"Ordinal_1420","1000b1e0","Function","1","Toshi::TCString::Reset","","Ordinal_1420"
"Reset","1000b1e0","Function","1","Toshi::TCString::Reset","void","void Reset(TCString * this)"
"?Reset@TCString@Toshi@@AAEXXZ","1000b1e0","Function","1","Toshi::TCString::Reset","","?Reset@TCString@Toshi@@AAEXXZ"
"Ordinal_560","1000b200","Function","3","Toshi::TCString::AllocBuffer","","Ordinal_560"
"AllocBuffer","1000b200","Function","3","Toshi::TCString::AllocBuffer","bool","bool AllocBuffer(TCString * this\, int param_1\, bool param_2)"
"?AllocBuffer@TCString@Toshi@@AAE_NH_N@Z","1000b200","Function","3","Toshi::TCString::AllocBuffer","","?AllocBuffer@TCString@Toshi@@AAE_NH_N@Z"
"Ordinal_425","1000b330","Function","2","Toshi::operator+","","Ordinal_425"
"operator+","1000b330","Function","2","Toshi::operator+","TCString","TCString operator+(char * param_1\, TCString * param_2)"
"??HToshi@@YG?AVTCString@0@PBDABV10@@Z","1000b330","Function","2","Toshi::operator+","","??HToshi@@YG?AVTCString@0@PBDABV10@@Z"
"Ordinal_463","1000b3a0","Function","2","Toshi::operator>=","","Ordinal_463"
"operator>=","1000b3a0","Function","2","Toshi::operator>=","bool","bool operator>=(char * param_1\, TCString * param_2)"
"??PToshi@@YG_NPBDABVTCString@0@@Z","1000b3a0","Function","2","Toshi::operator>=","","??PToshi@@YG_NPBDABVTCString@0@@Z"
"Ordinal_450","1000b3d0","Function","2","Toshi::operator<=","","Ordinal_450"
"operator<=","1000b3d0","Function","2","Toshi::operator<=","bool","bool operator<=(char * param_1\, TCString * param_2)"
"??NToshi@@YG_NPBDABVTCString@0@@Z","1000b3d0","Function","2","Toshi::operator<=","","??NToshi@@YG_NPBDABVTCString@0@@Z"
"Ordinal_457","1000b400","Function","2","Toshi::operator>","","Ordinal_457"
"operator>","1000b400","Function","2","Toshi::operator>","bool","bool operator>(char * param_1\, TCString * param_2)"
"??OToshi@@YG_NPBDABVTCString@0@@Z","1000b400","Function","2","Toshi::operator>","","??OToshi@@YG_NPBDABVTCString@0@@Z"
"Ordinal_444","1000b430","Function","2","Toshi::operator<","","Ordinal_444"
"operator<","1000b430","Function","2","Toshi::operator<","bool","bool operator<(char * param_1\, TCString * param_2)"
"??MToshi@@YG_NPBDABVTCString@0@@Z","1000b430","Function","2","Toshi::operator<","","??MToshi@@YG_NPBDABVTCString@0@@Z"
"Ordinal_372","1000b460","Function","2","Toshi::operator!=","","Ordinal_372"
"operator!=","1000b460","Function","2","Toshi::operator!=","bool","bool operator!=(char * param_1\, TCString * param_2)"
"??9Toshi@@YG_NPBDABVTCString@0@@Z","1000b460","Function","2","Toshi::operator!=","","??9Toshi@@YG_NPBDABVTCString@0@@Z"
"Ordinal_357","1000b490","Function","2","Toshi::operator==","","Ordinal_357"
"operator==","1000b490","Function","2","Toshi::operator==","bool","bool operator==(char * param_1\, TCString * param_2)"
"??8Toshi@@YG_NPBDABVTCString@0@@Z","1000b490","Function","2","Toshi::operator==","","??8Toshi@@YG_NPBDABVTCString@0@@Z"
"Ordinal_845","1000b4c0","Function","1","Toshi::TCString::FreeBuffer","","Ordinal_845"
"FreeBuffer","1000b4c0","Function","1","Toshi::TCString::FreeBuffer","void","void FreeBuffer(TCString * this)"
"?FreeBuffer@TCString@Toshi@@AAEXXZ","1000b4c0","Function","1","Toshi::TCString::FreeBuffer","","?FreeBuffer@TCString@Toshi@@AAEXXZ"
"Ordinal_1174","1000b4f0","Function","1","Toshi::TCString::IsUnicode","","Ordinal_1174"
"IsUnicode","1000b4f0","Function","1","Toshi::TCString::IsUnicode","bool","bool IsUnicode(TCString * this)"
"?IsUnicode@TCString@Toshi@@QBE_NXZ","1000b4f0","Function","1","Toshi::TCString::IsUnicode","","?IsUnicode@TCString@Toshi@@QBE_NXZ"
"Ordinal_1011","1000b500","Function","2","Toshi::TCString::GetString","","Ordinal_1011"
"GetString","1000b500","Function","2","Toshi::TCString::GetString","char *","char * GetString(TCString * this\, int param_1)"
"?GetString@TCString@Toshi@@QBEPBDH@Z","1000b500","Function","2","Toshi::TCString::GetString","","?GetString@TCString@Toshi@@QBEPBDH@Z"
"Ordinal_460","1000b530","Function","2","Toshi::TCString::operator>=","","Ordinal_460"
"operator>=","1000b530","Function","2","Toshi::TCString::operator>=","bool","bool operator>=(TCString * this\, char * param_1)"
"??PTCString@Toshi@@QBE_NPBD@Z","1000b530","Function","2","Toshi::TCString::operator>=","","??PTCString@Toshi@@QBE_NPBD@Z"
"Ordinal_459","1000b560","Function","2","Toshi::TCString::operator>=","","Ordinal_459"
"operator>=","1000b560","Function","2","Toshi::TCString::operator>=","bool","bool operator>=(TCString * this\, TCString * param_1)"
"??PTCString@Toshi@@QBE_NABV01@@Z","1000b560","Function","2","Toshi::TCString::operator>=","","??PTCString@Toshi@@QBE_NABV01@@Z"
"Ordinal_447","1000b590","Function","2","Toshi::TCString::operator<=","","Ordinal_447"
"operator<=","1000b590","Function","2","Toshi::TCString::operator<=","bool","bool operator<=(TCString * this\, char * param_1)"
"??NTCString@Toshi@@QBE_NPBD@Z","1000b590","Function","2","Toshi::TCString::operator<=","","??NTCString@Toshi@@QBE_NPBD@Z"
"Ordinal_446","1000b5c0","Function","2","Toshi::TCString::operator<=","","Ordinal_446"
"operator<=","1000b5c0","Function","2","Toshi::TCString::operator<=","bool","bool operator<=(TCString * this\, TCString * param_1)"
"??NTCString@Toshi@@QBE_NABV01@@Z","1000b5c0","Function","2","Toshi::TCString::operator<=","","??NTCString@Toshi@@QBE_NABV01@@Z"
"Ordinal_453","1000b5f0","Function","2","Toshi::TCString::operator>","","Ordinal_453"
"operator>","1000b5f0","Function","2","Toshi::TCString::operator>","bool","bool operator>(TCString * this\, char * param_1)"
"??OTCString@Toshi@@QBE_NPBD@Z","1000b5f0","Function","2","Toshi::TCString::operator>","","??OTCString@Toshi@@QBE_NPBD@Z"
"Ordinal_452","1000b620","Function","2","Toshi::TCString::operator>","","Ordinal_452"
"operator>","1000b620","Function","2","Toshi::TCString::operator>","bool","bool operator>(TCString * this\, TCString * param_1)"
"??OTCString@Toshi@@QBE_NABV01@@Z","1000b620","Function","2","Toshi::TCString::operator>","","??OTCString@Toshi@@QBE_NABV01@@Z"
"Ordinal_438","1000b650","Function","2","Toshi::TCString::operator<","","Ordinal_438"
"operator<","1000b650","Function","2","Toshi::TCString::operator<","bool","bool operator<(TCString * this\, char * param_1)"
"??MTCString@Toshi@@QBE_NPBD@Z","1000b650","Function","2","Toshi::TCString::operator<","","??MTCString@Toshi@@QBE_NPBD@Z"
"Ordinal_437","1000b680","Function","2","Toshi::TCString::operator<","","Ordinal_437"
"operator<","1000b680","Function","2","Toshi::TCString::operator<","bool","bool operator<(TCString * this\, TCString * param_1)"
"??MTCString@Toshi@@QBE_NABV01@@Z","1000b680","Function","2","Toshi::TCString::operator<","","??MTCString@Toshi@@QBE_NABV01@@Z"
"Ordinal_361","1000b6b0","Function","2","Toshi::TCString::operator!=","","Ordinal_361"
"operator!=","1000b6b0","Function","2","Toshi::TCString::operator!=","bool","bool operator!=(TCString * this\, char * param_1)"
"??9TCString@Toshi@@QBE_NPBD@Z","1000b6b0","Function","2","Toshi::TCString::operator!=","","??9TCString@Toshi@@QBE_NPBD@Z"
"Ordinal_360","1000b6e0","Function","2","Toshi::TCString::operator!=","","Ordinal_360"
"operator!=","1000b6e0","Function","2","Toshi::TCString::operator!=","bool","bool operator!=(TCString * this\, TCString * param_1)"
"??9TCString@Toshi@@QBE_NABV01@@Z","1000b6e0","Function","2","Toshi::TCString::operator!=","","??9TCString@Toshi@@QBE_NABV01@@Z"
"Ordinal_344","1000b710","Function","2","Toshi::TCString::operator==","","Ordinal_344"
"operator==","1000b710","Function","2","Toshi::TCString::operator==","bool","bool operator==(TCString * this\, char * param_1)"
"??8TCString@Toshi@@QBE_NPBD@Z","1000b710","Function","2","Toshi::TCString::operator==","","??8TCString@Toshi@@QBE_NPBD@Z"
"Ordinal_343","1000b740","Function","2","Toshi::TCString::operator==","","Ordinal_343"
"operator==","1000b740","Function","2","Toshi::TCString::operator==","bool","bool operator==(TCString * this\, TCString * param_1)"
"??8TCString@Toshi@@QBE_NABV01@@Z","1000b740","Function","2","Toshi::TCString::operator==","","??8TCString@Toshi@@QBE_NABV01@@Z"
"Ordinal_413","1000b770","Function","2","Toshi::TCString::operator+","","Ordinal_413"
"operator+","1000b770","Function","2","Toshi::TCString::operator+","TCString","TCString operator+(TCString * this\, TWString * param_1)"
"??HTCString@Toshi@@QBE?AV01@ABVTWString@1@@Z","1000b770","Function","2","Toshi::TCString::operator+","","??HTCString@Toshi@@QBE?AV01@ABVTWString@1@@Z"
"Ordinal_412","1000b7a0","Function","2","Toshi::TCString::operator+","","Ordinal_412"
"operator+","1000b7a0","Function","2","Toshi::TCString::operator+","TCString","TCString operator+(TCString * this\, TCString * param_1)"
"??HTCString@Toshi@@QBE?AV01@ABV01@@Z","1000b7a0","Function","2","Toshi::TCString::operator+","","??HTCString@Toshi@@QBE?AV01@ABV01@@Z"
"Ordinal_485","1000b7d0","Function","2","Toshi::TCString::operator+=","","Ordinal_485"
"operator+=","1000b7d0","Function","2","Toshi::TCString::operator+=","TCString *","TCString * operator+=(TCString * this\, char * param_1)"
"??YTCString@Toshi@@QAEAAV01@PBD@Z","1000b7d0","Function","2","Toshi::TCString::operator+=","","??YTCString@Toshi@@QAEAAV01@PBD@Z"
"Ordinal_484","1000b7f0","Function","2","Toshi::TCString::operator+=","","Ordinal_484"
"operator+=","1000b7f0","Function","2","Toshi::TCString::operator+=","TCString *","TCString * operator+=(TCString * this\, TWString * param_1)"
"??YTCString@Toshi@@QAEAAV01@ABVTWString@1@@Z","1000b7f0","Function","2","Toshi::TCString::operator+=","","??YTCString@Toshi@@QAEAAV01@ABVTWString@1@@Z"
"Ordinal_483","1000b810","Function","2","Toshi::TCString::operator+=","","Ordinal_483"
"operator+=","1000b810","Function","2","Toshi::TCString::operator+=","TCString *","TCString * operator+=(TCString * this\, TCString * param_1)"
"??YTCString@Toshi@@QAEAAV01@ABV01@@Z","1000b810","Function","2","Toshi::TCString::operator+=","","??YTCString@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_340","1000b830","Function","1","Toshi::TCString::operator!","","Ordinal_340"
"operator!","1000b830","Function","1","Toshi::TCString::operator!","bool","bool operator!(TCString * this)"
"??7TCString@Toshi@@QBE_NXZ","1000b830","Function","1","Toshi::TCString::operator!","","??7TCString@Toshi@@QBE_NXZ"
"Ordinal_270","1000b850","Function","2","Toshi::TCString::operator=","","Ordinal_270"
"operator=","1000b850","Function","2","Toshi::TCString::operator=","TCString *","TCString * operator=(TCString * this\, ushort * param_1)"
"??4TCString@Toshi@@QAEAAV01@PBG@Z","1000b850","Function","2","Toshi::TCString::operator=","","??4TCString@Toshi@@QAEAAV01@PBG@Z"
"Ordinal_269","1000b870","Function","2","Toshi::TCString::operator=","","Ordinal_269"
"operator=","1000b870","Function","2","Toshi::TCString::operator=","TCString *","TCString * operator=(TCString * this\, char * param_1)"
"??4TCString@Toshi@@QAEAAV01@PBD@Z","1000b870","Function","2","Toshi::TCString::operator=","","??4TCString@Toshi@@QAEAAV01@PBD@Z"
"Ordinal_268","1000b890","Function","2","Toshi::TCString::operator=","","Ordinal_268"
"operator=","1000b890","Function","2","Toshi::TCString::operator=","TCString *","TCString * operator=(TCString * this\, TWString * param_1)"
"??4TCString@Toshi@@QAEAAV01@AAVTWString@1@@Z","1000b890","Function","2","Toshi::TCString::operator=","","??4TCString@Toshi@@QAEAAV01@AAVTWString@1@@Z"
"Ordinal_267","1000b8b0","Function","2","Toshi::TCString::operator=","","Ordinal_267"
"operator=","1000b8b0","Function","2","Toshi::TCString::operator=","TCString *","TCString * operator=(TCString * this\, TCString * param_1)"
"??4TCString@Toshi@@QAEAAV01@AAV01@@Z","1000b8b0","Function","2","Toshi::TCString::operator=","","??4TCString@Toshi@@QAEAAV01@AAV01@@Z"
"Ordinal_378","1000b8d0","Function","1","Toshi::TCString::operator_char_const*","","Ordinal_378"
"operator_char_const*","1000b8d0","Function","1","Toshi::TCString::operator_char_const*","char *","char * operator_char_const*(TCString * this)"
"??BTCString@Toshi@@QBEPBDXZ","1000b8d0","Function","1","Toshi::TCString::operator_char_const*","","??BTCString@Toshi@@QBEPBDXZ"
"Ordinal_1236","1000b8e0","Function","1","Toshi::TCString::MakeLower","","Ordinal_1236"
"MakeLower","1000b8e0","Function","1","Toshi::TCString::MakeLower","TCString *","TCString * MakeLower(TCString * this)"
"?MakeLower@TCString@Toshi@@QAEAAV12@XZ","1000b8e0","Function","1","Toshi::TCString::MakeLower","","?MakeLower@TCString@Toshi@@QAEAAV12@XZ"
"Ordinal_1239","1000b900","Function","1","Toshi::TCString::MakeUpper","","Ordinal_1239"
"MakeUpper","1000b900","Function","1","Toshi::TCString::MakeUpper","TCString *","TCString * MakeUpper(TCString * this)"
"?MakeUpper@TCString@Toshi@@QAEAAV12@XZ","1000b900","Function","1","Toshi::TCString::MakeUpper","","?MakeUpper@TCString@Toshi@@QAEAAV12@XZ"
"Ordinal_1136","1000b920","Function","1","Toshi::TCString::IsEmpty","","Ordinal_1136"
"IsEmpty","1000b920","Function","1","Toshi::TCString::IsEmpty","bool","bool IsEmpty(TCString * this)"
"?IsEmpty@TCString@Toshi@@QBE_NXZ","1000b920","Function","1","Toshi::TCString::IsEmpty","","?IsEmpty@TCString@Toshi@@QBE_NXZ"
"Ordinal_796","1000b940","Function","1","Toshi::TCString::ExcessLength","","Ordinal_796"
"ExcessLength","1000b940","Function","1","Toshi::TCString::ExcessLength","int","int ExcessLength(TCString * this)"
"?ExcessLength@TCString@Toshi@@QBEHXZ","1000b940","Function","1","Toshi::TCString::ExcessLength","","?ExcessLength@TCString@Toshi@@QBEHXZ"
"Ordinal_1184","1000b950","Function","1","Toshi::TCString::Length","","Ordinal_1184"
"Length","1000b950","Function","1","Toshi::TCString::Length","int","int Length(TCString * this)"
"?Length@TCString@Toshi@@QBEHXZ","1000b950","Function","1","Toshi::TCString::Length","","?Length@TCString@Toshi@@QBEHXZ"
"Ordinal_1666","1000b960","Function","3","Toshi::TCString::VFormat","","Ordinal_1666"
"VFormat","1000b960","Function","3","Toshi::TCString::VFormat","TCString *","TCString * VFormat(TCString * this\, char * param_1\, char * param_2)"
"?VFormat@TCString@Toshi@@QAEAAV12@PBDPAD@Z","1000b960","Function","3","Toshi::TCString::VFormat","","?VFormat@TCString@Toshi@@QAEAAV12@PBDPAD@Z"
"Ordinal_187","1000b9b0","Function","1","Toshi::TCString::~TCString","","Ordinal_187"
"~TCString","1000b9b0","Function","1","Toshi::TCString::~TCString","void","void ~TCString(TCString * this)"
"??1TCString@Toshi@@QAE@XZ","1000b9b0","Function","1","Toshi::TCString::~TCString","","??1TCString@Toshi@@QAE@XZ"
"Ordinal_14","1000b9c0","Function","2","Toshi::TCString::TCString","","Ordinal_14"
"TCString","1000b9c0","Function","2","Toshi::TCString::TCString","undefined","undefined TCString(TCString * this\, TWString * param_1)"
"??0TCString@Toshi@@QAE@ABVTWString@1@@Z","1000b9c0","Function","2","Toshi::TCString::TCString","","??0TCString@Toshi@@QAE@ABVTWString@1@@Z"
"Ordinal_13","1000b9f0","Function","2","Toshi::TCString::TCString","","Ordinal_13"
"TCString","1000b9f0","Function","2","Toshi::TCString::TCString","undefined","undefined TCString(TCString * this\, TCString * param_1)"
"??0TCString@Toshi@@QAE@ABV01@@Z","1000b9f0","Function","2","Toshi::TCString::TCString","","??0TCString@Toshi@@QAE@ABV01@@Z"
"Ordinal_17","1000ba20","Function","2","Toshi::TCString::TCString","","Ordinal_17"
"TCString","1000ba20","Function","2","Toshi::TCString::TCString","undefined","undefined TCString(TCString * this\, ushort * param_1)"
"??0TCString@Toshi@@QAE@PBG@Z","1000ba20","Function","2","Toshi::TCString::TCString","","??0TCString@Toshi@@QAE@PBG@Z"
"Ordinal_16","1000ba50","Function","2","Toshi::TCString::TCString","","Ordinal_16"
"TCString","1000ba50","Function","2","Toshi::TCString::TCString","undefined","undefined TCString(TCString * this\, char * param_1)"
"??0TCString@Toshi@@QAE@PBD@Z","1000ba50","Function","2","Toshi::TCString::TCString","","??0TCString@Toshi@@QAE@PBD@Z"
"Ordinal_316","1000ba80","Function","2","Toshi::TProfilerStarter::operator=","","Ordinal_316"
"operator=","1000ba80","Function","2","Toshi::TProfilerStarter::operator=","TProfilerStarter *","TProfilerStarter * operator=(TProfilerStarter * this\, TProfilerStarter * param_1)"
"??4TProfilerStarter@Toshi@@QAEAAV01@ABV01@@Z","1000ba80","Function","2","Toshi::TProfilerStarter::operator=","","??4TProfilerStarter@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_315","1000baf0","Function","2","Toshi::TProfiler::operator=","","Ordinal_315"
"operator=","1000baf0","Function","2","Toshi::TProfiler::operator=","TProfiler *","TProfiler * operator=(TProfiler * this\, TProfiler * param_1)"
"??4TProfiler@Toshi@@QAEAAV01@ABV01@@Z","1000baf0","Function","2","Toshi::TProfiler::operator=","","??4TProfiler@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_790","1000bb10","Function","1","Toshi::TProfiler::ElapsedInMS","","Ordinal_790"
"ElapsedInMS","1000bb10","Function","1","Toshi::TProfiler::ElapsedInMS","double","double ElapsedInMS(TProfiler * this)"
"?ElapsedInMS@TProfiler@Toshi@@AAENXZ","1000bb10","Function","1","Toshi::TProfiler::ElapsedInMS","","?ElapsedInMS@TProfiler@Toshi@@AAENXZ"
"Ordinal_554","1000bb30","Function","3","Toshi::TProfiler::AddCounterStructs","","Ordinal_554"
"AddCounterStructs","1000bb30","Function","3","Toshi::TProfiler::AddCounterStructs","void","void AddCounterStructs(TProfiler * this\, undefined param_1\, undefined param_2)"
"?AddCounterStructs@TProfiler@Toshi@@AAEXAAUCOUNTER_STRUCT@2@0@Z","1000bb30","Function","3","Toshi::TProfiler::AddCounterStructs","","?AddCounterStructs@TProfiler@Toshi@@AAEXAAUCOUNTER_STRUCT@2@0@Z"
"Ordinal_546","1000bbd0","Function","3","Toshi::TProfiler::Add","","Ordinal_546"
"Add","1000bbd0","Function","3","Toshi::TProfiler::Add","void","void Add(TProfiler * this\, __int64 * param_1\, __int64 * param_2)"
"?Add@TProfiler@Toshi@@AAEXAA_J0@Z","1000bbd0","Function","3","Toshi::TProfiler::Add","","?Add@TProfiler@Toshi@@AAEXAA_J0@Z"
"Ordinal_1431","1000bc30","Function","0","Toshi::TProfiler::RestartPC","","Ordinal_1431"
"RestartPC","1000bc30","Function","0","Toshi::TProfiler::RestartPC","void","void RestartPC(void)"
"?RestartPC@TProfiler@Toshi@@SGXXZ","1000bc30","Function","0","Toshi::TProfiler::RestartPC","","?RestartPC@TProfiler@Toshi@@SGXXZ"
"Ordinal_1170","1000bc40","Function","1","Toshi::TProfiler::IsRunning","","Ordinal_1170"
"IsRunning","1000bc40","Function","1","Toshi::TProfiler::IsRunning","bool","bool IsRunning(TProfiler * this)"
"?IsRunning@TProfiler@Toshi@@QAE_NXZ","1000bc40","Function","1","Toshi::TProfiler::IsRunning","","?IsRunning@TProfiler@Toshi@@QAE_NXZ"
"Ordinal_228","1000bc50","Function","1","Toshi::TProfiler::~TProfiler","","Ordinal_228"
"~TProfiler","1000bc50","Function","1","Toshi::TProfiler::~TProfiler","void","void ~TProfiler(TProfiler * this)"
"??1TProfiler@Toshi@@QAE@XZ","1000bc50","Function","1","Toshi::TProfiler::~TProfiler","","??1TProfiler@Toshi@@QAE@XZ"
"AssertDlgProc","1000bc60","Instruction Label","","","","AssertDlgProc"
"Ordinal_1537","1000bd20","Function","0","Toshi::TDebug::SetupDynamicImageHelp","","Ordinal_1537"
"SetupDynamicImageHelp","1000bd20","Function","0","Toshi::TDebug::SetupDynamicImageHelp","void","void SetupDynamicImageHelp(void)"
"?SetupDynamicImageHelp@TDebug@Toshi@@SGXXZ","1000bd20","Function","0","Toshi::TDebug::SetupDynamicImageHelp","","?SetupDynamicImageHelp@TDebug@Toshi@@SGXXZ"
"Ordinal_580","1000bf30","Function","4","Toshi::TDebug::AssertHandler","","Ordinal_580"
"AssertHandler","1000bf30","Function","4","Toshi::TDebug::AssertHandler","bool","bool AssertHandler(char * param_1\, char * param_2\, int param_3\, bool * param_4)"
